movie_id,title,cleaned_tags
9685,Igby Goes Down,young mans peculiar upbringing renders unable competently cope struggle growing comedy drama father son relationship patenonkel independent film falling love kieran culkin claire danes jeff goldblum
14425,PCU,nervous high school senior tom lawrence visits port chester university gets taste politically correct college life hes guided fraternity wild man droz housemates pit droz pals rivals nasty preppy rand mcpherson schools steely president house threatened expulsion droz company decide throw raging party various factions collide comedy mascot beer keg political correctness ultimate frisbee funky music fund raiser stage diving jeremy piven chris young david spade
14624,The Ultimate Gift,wealthy grandfather finally dies jason stevens fully expects benefit comes reading instead sizable inheritance jason receives test series tasks must complete get money romance drama family grandfather grandson relationship independent film wealth inheritance fight james garner drew fuller abigail breslin
10179,The Ice Pirates,time distant future far precious commodity galaxy water last surviving water planet somehow removed unreachable centre galaxy end galactic trade wars galaxy ruled evil emperor john carradine presiding trade oligarchy controls mining sale ice asteroids comets action science fiction comedy rebel space war water scifi comedy robert urich mary crosby michael roberts
15568,Gracie,story teenager named gracie bowen lives south orange new jersey crazy soccer three brothers former soccer star father although gracie wants join brothers father nightly practices discouraged everyone except elder brother johnny father believe girls play soccer tells neither tough enough talented enough play boys team undeterred gracie finds reserves strength never knew existed persists changing everyones beliefs capable including faces uphill battle fights give women opportunity play competitive soccer beautiful strong person always also brings family together face tragedy drama jesse lee soffer christopher shand carly schroeder
14057,Trust the Man,overachieving actress rebecca moore must come grips failing marriage stayathome dad tom duchovny rebeccas slacker brother tobey billy crudup cant seem commit aspiringnovelist girlfriend elaine maggie gyllenhaal relationships spin control two couples embark quest rediscover magic romance falling love new york comedy drama romance independent film david duchovny julianne moore billy crudup
12621,Hamlet 2,people brought little miss sunshine hamlet story dana marschz high school drama teacher facing cancellation program spoof typical story bringing inner city privileged youth together succeed offbeat comedy contains hilarious musical finale comedy music music teacher musical theatre milieu high school latina teacher sweat steve coogan catherine keener joseph julian soria
1808,Velvet Goldmine,almost decade elapsed since bowie esque glam superstar brian slade staged death escaped spotlight london scene investigative journalist arthur stuart assignment uncover truth enigmatic slades rise fall stuart forged music explores largerthanlife stars idols become since turn new decade drama music gay great britain narration glam rock bisexual music journalism school uniform begins text imaginary band baby left doorstep fictional band feather th century ewan mcgregor christian bale jonathan rhys meyers
293670,The Wailing,stranger arrives little village soon mysterious sickness starts spreading policeman drawn incident forced solve mystery order save daughter horror mystery sex small town exorcism investigation daughter police possession murder priest curse korea shaman zombie demon rural shrine ghost gluttony korean divination kwak dowon hwang jungmin chun woohee
67675,Glee: The Concert Movie,concert documentary shot glee live concert summer tour featuring song performances glee fans life stories show influenced documentary music family concert live performance duringcreditsstinger dianna agron lea michele gwyneth paltrow
27329,The Legend of Suriyothai,th century thailand contends civil war burmese invasion beautiful princess rises help protect glory kingdom ayothaya based life queen suriyothai drama foreign history war queen thailand invasion ml piyapas bhirombhakdi sarunyu wongkrachang chatchai plengpanich
29514,Two Evil Eyes,two horror segments based edgar allan poe stories set around city pittsburgh facts case valdemar concerns cheating wife trying scam dying husband millions doctorhypnotist lover hypnotize geezer signing dough old man dies hypnosis stuck limbo hereafter door physical world opened undead attempt enter black cat story rodd usher alcoholic photographerartist descends madness kills stray cat livein girlfriend annabelle brings home one murder leads another complex coverups begin horror thriller cat photographer nightmare hallucination hypnosis greed alcoholism anthology zombie spirit violence horror anthology adrienne barbeau harvey keitel ramy zada
250349,Barbecue,th birthday man whos watching weight health temper life suffers heart attack hes everything told still didnt help decides turn page let loose comedy lambert wilson franck dubosc florence foresti
12454,All or Nothing,pennys love partner taxidriver phil run dry gentle philosophical guy works checkout supermarket comedy drama james corden timothy spall ruth sheen
39806,Princess Kaiulani,lush scenery gorgeous photography highlight bio princess kaiulani qorianka kilcher thcentury hawaiian princess raised england determined maintain peoples independence aggressive american businessmen sent england child scottish father kaiulani returns hawaii becomes political activist fights retain throne even though must leave english paramour drama biography historical figure princess drama based true story qorianka kilcher barry pepper patton
15699,Opal Dream,pobby amp dingan invisible live opal town australia friends kellyanne yearold daughter opal miner film tells story bizarre inexplicable disappearance pobby amp dingan kellyannes imaginary friends impact family whole town story told eyes kellyannes years old brother ashmol drama family foreign miner australia terminal illness imaginary friend independent film sapphire boyce christian byers vince colosimo
8883,Flame & Citron,nazi occupation redheaded bent faurschouhviid flame jørgen haagen schmith citron assassins danish resistance take orders winther whos direct contact allied leaders one shoots drives kill danes winther gives orders kill germans target tells bent winthers using settle private scores doubt sets complicated bents relationship mysterious kitty selmer may double agent also someone circle traitor bent jørgen kill übertarget evade capture survive war heroism naiveté mere hatred crime drama history war assassin copenhagen resistance repayment world war ii traitor double agent moral conflict independent film crime gestapo dishonesty thure lindhardt mads mikkelsen stine stengade
17926,Undiscovered,group aspiring entertainers try establish careers city los angeles comedy romance independent film aspiring singer singer los angeles kip pardue carrie fisher shannyn sossamon
291081,Red Riding: In the Year of Our Lord 1974,yorkshire fear mistrust institutionalised police corruption running riot rookie journalist eddie dunford determined search truth increasingly complex maze lies deceit surrounding police investigation series child abductions young clare kemplay goes missing eddie colleague barry persuade editor let investigate links two similar abductions last decade mutilated body found construction site owned local property magnate eddie barry drawn deadly world secrecy intimidation shocking revelations police brutality thriller mystery crime drama andrew garfield david morrissey john henshaw
41248,The Girl on the Train,girl train french drama film directed andré téchiné jeanne young woman striking otherwise without qualities mother tries get job office lawyer bleistein lover years ago jeanne fails interview falls relationship franck wrestler whose dreams claims legitimate business partnership jeanne happy believe franck arrested turns jeanne naivety shes stung seeks attention making story attack train way drama romance michel blanc catherine deneuve émilie dequenne
25968,Veronika Decides to Die,frantic suicide attempt veronika awakens inside mysterious mental asylum supervision unorthodox psychiatrist specializes controversial treatment veronika learns weeks live drama romance new york sex asylum controversial independent film psychiatrist treatment woman director mental sarah michelle gellar david thewlis jonathan tucker
9671,Crocodile Dundee,new york reporter plucks crocodile hunter dundee australian outback visit big apple clash cultures recipe goodnatured comedy naïve dundee negotiates concrete jungle dundee proves instincts quite useful city adeptly handles everything wily muggers highsociety snoots without breaking sweat adventure comedy new york prostitute hotel journalist culture clash subway crocodile wilderness knife tourist limousine poacher city australian outback kangaroo paul hogan linda kozlowski mark blum
52010,"Ultramarines: A Warhammer 40,000 Movie",squad ultramarines answer distress call imperial shrine world full company imperial fists stationed answer squad investigates find happened animation science fiction terence stamp john hurt sean pertwee
11588,The I Inside,simon cable wakes hospital bed confused disoriented soon discovers doctors amnesia unable remember last two years life cable investigates happened slowly pieces together enigmatic past thriller mystery science fiction infidelity amnesia paranoia nightmare time puzzle murder suspense memory hospital doctor fear guilt discovery loop ryan phillippe sarah polley piper perabo
43418,Beneath Hill 60,true story australias catandmouse underground mine warfare one misunderstood misrepresented mystifying conflicts ww secret struggle beneath western front combined daring engineering technology science surface knew brave claustrophobic sometimes barbaric work tunnellers drama history war brendan cowell harrison gilbertson steve le marquand
71157,Polisse,daily grind cops police departments juvenile protection unit taking child molesters busting underage pickpockets interrogating abusive parents confronting excesses teen sexuality enjoying solidarity colleagues laughing uncontrollably unthinkable moments knowing worst exists living cops balance private lives reality confront every working day fred groups hypersensitive wild card going hard time facing scrutiny melissa photographer ministry interior assignment document unit drama woman director karin viard joeystarr marina foïs
13483,Awake,undergoing heart surgery man experiences phenomenon called anesthetic awareness leaves awake paralyzed throughout operation various obstacles present wife must make lifealtering decisions wrestling personal drama thriller crime mystery hayden christensen jessica alba terrence howard
333355,Star Wars: Clone Wars: Volume 1,saga continues emmywinning star wars clone wars animated microseries directed genndy tartakovsky captures george lucas vision dynamic animated style visual delight ages star wars clone wars volume reveals epic adventures bridge story arc star wars episode ii attack clones star wars episode iii revenge sith follow valiant jedi knights brave soldiers republics clone army battle droid forces separatists led evil sith lord count dooku witness battles made galactic heroes anakin skywalker obiwan kenobi along way get first look new menace episode iii general grevious musthave star wars collection action adventure animation fantasy science fiction war space opera clone troopers tom kane corey burton mat lucas
327833,Skin Trade,family killed serbian gangster international interests nyc detective nick goes se asia teams thai detective get revenge destroy syndicates human trafficking network thriller action drama martial arts bangkok human trafficking muay thai rogue cop sex slavery dolph lundgren tony jaa ron perlman
1547,The Lost Boys,mother two teenage sons move seemingly nice quiet small coastal california town yet soon find overrun bike gangs vampires couple teenage friends take upon hunt vampires suspect mysterious murders restore peace calm town horror comedy street gang small town vampire comic book boardwalk single amusement park mother son relationship jason patric corey haim corey feldman
25196,Crazy Heart,reporter jean craddock interviews bad blake alcoholic seenbetterdays country music legend connect hardliving crooner sees possible saving grace life jean young son leave behind existence playing shadow tommy upstart kid mentored drama music romance taxi country music journalist guitar bar musician alcoholism independent film singer memory texan alcoholic drink guilt biscuit jeff bridges maggie gyllenhaal colin farrell
16323,The Rose,midler rockandroll singer mary rose foster known rose legions fans whose romantic relationships mental health continuously imperiled demands life road drama music romance drug rock band roses bette midler alan bates frederic forrest
175528,Baggage Claim,pledging keep oldest woman entire family never wed montana embarks thirtyday thirtythousandmile expedition charm potential suitor becoming fiancé comedy paula patton adam brody djimon hounsou
8069,Barbarella,far future highly sexual woman tasked finding stopping evil duranddurand along way encounters various unusual people science fiction sexual fantasy alien planet distant future cult classic female mercenary jane fonda john phillip law anita pallenberg
71805,Shipwrecked,young norwegian boy england goes work cabin boy discovers shipmates actually pirates adventure family island ship pirate sailor cabin boy th century stian smestad gabriel byrne louisa milwoodhaigh
9451,Election,high school teachers personal life becomes complicated works students school elections comedy jealousy infidelity vandalism museum motel graduation scandal ambition politics high school bias satire party crush independent film teacher morality trust election overachiever matthew broderick reese witherspoon chris klein
16727,The Namesake,americanborn gogol son indian immigrants wants fit among fellow new yorkers despite familys unwillingness let go traditional ways drama indian lead independent film woman director kal penn tabu irrfan khan
272693,The DUFF,biancas universe turns upside learns high school refers duff designated ugly fat friend hoping erase label enlists help charming jock favorite teacher together theyll face schools mean girl remind everyone someones duff thats totally fine romance comedy high school teenager popularity high school student teen comedy duringcreditsstinger girl next door based young adult novel mae whitman robbie amell bella thorne
10696,Glitter,similar mariahs life story mariah plays role young singer eager become big star dates dj helps get music business drama romance talent career woman talent show movie star mariah carey max beesley terrence howard
150202,The Haunting in Connecticut 2: Ghosts of Georgia,sequel mezzomezzo supernatural horror purporting based true story cancerafflicted teen starts seeing things new victorian house family moved horror drama thriller new home ghost chad michael murray katee sackhoff abigail spencer
19644,Silmido,january north korean commandos infiltrated south korea failed mission assassinate president park chunghee revenge south korean military assembled team criminals island silmido kill kim ilsung suicide mission redeem honor cancelled leaving frustrated loosely based military uprising action drama history prison island korea sol kyunggu heo junho ahn sungki
29963,Bright Star,highspirited young fanny brawne finds increasingly intrigued handsome aloof poet john keats lives next door family friends dilkes reading book poetry finds even drawn taciturn keats although agrees teach poetry keats cannot act reciprocated feelings fanny since struggling poet money support wife drama romance poet independent film duringcreditsstinger woman director abbie cornish ben whishaw paul schneider
26022,My Name Is Khan,rizwan khan muslim borivali section mumbai aspergers syndrome marries hindu single mother mandira san francisco rizwan detained authorities lax treat terrorist condition race drama romance bollywood shah rukh khan kajol jimmy shergill
152747,All Is Lost,deep solo voyage indian ocean unnamed man redford wakes find foot yacht taking water collision shipping container left floating high seas navigation equipment radio disabled man sails unknowingly path violent storm despite success patching breached hull mariners intuition strength belies age man barely survives tempest using sextant nautical maps chart progress forced rely ocean currents carry shipping lane hopes hailing passing vessel sun unrelenting sharks circling meager supplies dwindling everresourceful sailor soon finds staring mortality face action adventure drama yacht sailor storm sea unconsciousness life raft container emergency distress little dialogue robert redford
62676,Limbo,unconventional narrative interactions amongst group people small town alaska guards secret adventure drama thriller mary elizabeth mastrantonio david strathairn vanessa martinez
20360,Namastey London,indianborn manmohan malhotra decided relocate london england established returned india got married bebo period years got visa could live shortly thereafter gave birth jasmeet manmohan always embarrassed bebo overly healthy quite sophisticated result always left home socialized bebo want jasmeet end like got admitted english medium school encouraged mingle caucasian friends result jasmeet transformed jazz stunningly beautiful young woman british looks talk habits heart manmohans plans get married indian boy vain friend parvez khan similar situation son imran openly romancing caucasian blonde susan manmohan decides take family tour india drama foreign romance akshay kumar katrina kaif rishi kapoor
1116,The Wind That Shakes the Barley,set irish revolution british irish medical student start new job london witnesses mercenary atrocities british decides join brother ira fight irish independence drama history war london england brother brother relationship england civil war resistance guerrilla irland underground opression traitor mercenary independence british army dublin irish civil war peace weapon irish republican army rural ireland colonialism cillian murphy pádraic delaney liam cunningham
185008,Yeh Jawaani Hai Deewani,yeh jawaani hai deewani features two polar opposite characters one point classmates modern school first naina talwar deepika padukone studious bespectacled young girl second bunny ranbir kapoor carefree young travelshow host intent breaking pattern getting education career wife children retirement eventually death romance ranbir kapoor deepika padukone kalki koechlin
11620,Quo Vadis,set back drop rome crisis general marcus vinicius returns city battle fields falls love christian woman lygia caught grip insanity neros atrocities become extreme burns rome laying blame christians vinicius races save lygia wrath nero empire rome collapses around drama history romance ancient rome epic kaiser nero robert taylor deborah kerr leo genn
14353,Repo! The Genetic Opera,worldwide epidemic encourages biotech company launch organfinancing program similar nature standard car loan repossession clause killer however horror comedy music science fiction dystopia alexa penavega paul sorvino anthony stewart head
11818,Valley of the Wolves: Iraq,movie opens fictionalized depiction reallife incident arrest july turkish special forces soldiers civilians us forces rd airborne commanded colonel william c mayville northern iraqi kurdish town sulaymaniyah turkish soldiers suppose ordinary visit nato allies time different adventure drama action intelligence turk soldier gangster iraq war muhammed necati şaşmaz billy zane ghassan massoud
680,Pulp Fiction,burgerloving hit man philosophical partner drugaddled gangsters moll washedup boxer converge sprawling comedic crime caper adventures unfurl three stories ingeniously trip back forth time thriller crime transporter brothel drug dealer boxer massage stolen money crime boss dance contest junkyard kamikaze ambiguous ending briefcase redemption heirloom pulp fiction reference al green theft brutality john travolta samuel l jackson uma thurman
11176,The Muppet Movie,kermit frog persuaded agent dom deluise pursue career hollywood along way kermit picks fozzie bear miss piggy gonzo motley crew muppets similar aspirations meanwhile kermit must elude grasp frogleg restaurant magnate adventure comedy family chicken musical frog puppet fame hollywood gonzo muppet kermit fozzie bear kermit frog floyd dr teeth miss piggy studebaker movie star aftercreditsstinger jim henson frank oz jerry nelson
242582,Nightcrawler,lou bloom desperate work muscles world la crime journalism blurs line observer participant become star story aiding effort nina tvnews veteran crime drama thriller journalism underground tv station sociopath home invasion car chase tv news employer employee relationship ethics stringer jake gyllenhaal rene russo riz ahmed
11217,Club Dread,serial killer interrupts fun swanky coconut petes coconut beach resort hedonistic island paradise swingers clubs staff stop violence least hide comedy horror island machete beautiful woman serial killer murder hunt kevin heffernan jay chandrasekhar paul soter
15121,The Sound of Music,film adaptation classic rodgers hammerstein musical based nun becomes governess austrian family drama family music romance resistance austria world war ii musical music competition salzburg based play classic alps governess convent music contest novice puppet show nun love nazi occupation julie andrews christopher plummer eleanor parker
2619,Splash,successful businessman falls love girl dreams theres one big complication though hes fallen hook line sinker mermaid comedy fantasy romance bachelor mermaid tom hanks daryl hannah eugene levy
773,Little Miss Sunshine,family loaded quirky colorful characters piles old van road trips california little olive compete beauty pageant comedy drama california brother sister relationship wife husband relationship familys daily life oscar award highway professor literature beauty contest beauty queen contest road trip family relationships family holiday road movie woman director beauty pageant greg kinnear toni collette steve carell
235,Stand by Me,death friend writer recounts boyhood journey find body missing boy crime drama based novel friendship coming age railroad track story within story flipping coin campfire story reference superman normandy beach child boys wil wheaton river phoenix corey feldman
170,28 Days Later,twentyeight days killer virus accidentally unleashed british research facility small group london survivors caught desperate struggle protect infected carried animals humans virus turns infects homicidal maniacs absolutely impossible contain horror thriller science fiction london england manchester city submachine gun gas station survivor daughter zombie virus cillian murphy naomie harris noah huntley
14114,You Got Served,mr rads warehouse best hiphop crews los angeles compete money respect suburban crew crashes party stealing dancers moves two warring friends pull together represent street starring hiphop sensations marques houston omari grandberry lil kim comedian steve harvey drama hiphop dance performance dance breakdance musical marques houston omarion jboog
10734,Escape from Alcatraz,escape alcatraz tells story three men ever escape infamous maximum security prison alcatraz years seemingly impenetrable federal penitentiary housed al capone birdman robert stroud broken three men never heard crime drama prison based novel island mouse alcatraz biography prison warden escapee convict pubic hair escape prison dummy inmate nude fight clint eastwood patrick mcgoohan roberts blossom
37964,Brown Sugar,sidney writer whos left la times music review gig edit new york hiphop magazine xxl dre executive hiphop record company based new york theyve known since met children discovered hiphop first time theyre back together perfect except dres marry lawyer reese sidney claims interested dre romantically meanwhile dre growing increasingly restless companys focus profit artistry leads signing gimmicky duo ren ten ignoring talented chris comedy romance sanaa lathan taye diggs yasiin bey
28121,A Thin Line Between Love and Hate,nightclub manager darnell wright perpetual playboy almost devoted job pursuit beautiful women sets sights ultraclassy brandi web launches allout assault win heart ultimately charm lust passion prevail darnell learns hard way play pay brandi much harder get rid getespecially realizes rival vying darnells affection finally decides call quits brandi becomes obsessed femme fatale stalking new love life comedy thriller crime romance revenge african american dating lynn whitfield martin lawrence regina king
40807,50/50,inspired true story comedy centered yearold guy learns cancer diagnosis subsequent struggle beat disease comedy drama painter father son relationship therapist cancer psychologist best friend doctor patient vomiting drivers license chemotherapy therapist patient relationship joseph gordonlevitt seth rogen anna kendrick
10885,Shutter,newly married couple discovers disturbing ghostly images photographs develop tragic accident fearing manifestations may connected investigate learn mysteries better left unsolved horror mystery thriller japan suicide photographer honeymoon nightmare ghostbuster ghost world photography remake revenge road accident wedding car accident spirit death ghost hit car fashion model shadow magazine editor joshua jackson rachael taylor megumi okina
225565,That Awkward Moment,best pals jason daniel indulge casual flings revel carefree unattached lives learning marriage friend mikey gladly welcome back circle three young men make pact fun avoid commitment however three find involved serious relationships must keep romances secret one another comedy romance male friendship friendship dating relationship duringcreditsstinger young adult zac efron miles teller michael b jordan
16471,Modern Problems,jealous harried air traffic controller max fielder recently dumped girlfriend comes contact nuclear waste granted power telekinesis uses win back gain little revenge comedy chevy chase patti darbanville dabney coleman
385736,Kicks,hardearned kicks get snatched local hood fifteenyear old brandon two best friends go illadvised mission across bay area retrieve stolen sneakers adventure blow job cigarette smoking illegal drugs smoking weed shoes mahershala ali kofi siriboe christopher meyer
11971,Much Ado About Nothing,shakespearean farce hero groomtobe claudio team claudios commanding officer pedro week wedding hatch matchmaking scheme targets sharpwitted duo benedick beatrice tough task indeed considering corresponding distaste love meanwhile meddling john plots ruin wedding drama comedy romance shakespeare bachelor new love rage hate lover wedding intrigue kenneth branagh richard briers michael keaton
668,On Her Majesty's Secret Service,james bond tracks archnemesis ernst blofeld mountaintop retreat hes training army beautiful lethal women along way bond falls italian contessa tracy draco marries order get closer blofeld meanwhile locates blofeld alps embarks classic ski chase adventure action thriller london england suicide england switzerland secret identity new identity honeymoon secret mission secret organization secret lab villain kilt family history title nobility snow storm daughter espionage killer british secret service skiing alps aftercreditsstinger george lazenby diana rigg telly savalas
11596,New Nightmare,freddys back hes badder ever nancy historical nemesis man satanic snarl pitchfork fingers discovers new monstrous demon taken freddys persona nancy stop new threat time save son horror thriller mystery fantasy fire kidnapping nightmare earthquake insomnia supernatural celebrity mascot alternate dimension fame hospital hollywood storytelling alternate reality selfreferential reboot film industry disfigurement sleepwalking meta film dreams cameos heather langenkamp robert englund miko hughes
14429,Drive Me Crazy,nicole chase live next door worlds apart however plot scheme date order attract interest jealousy respective romantic prey mist planning gala centennial celebration nicole chase find one always wanted closer ever thought drama comedy romance family high school prom next door neighbor melissa joan hart stephen collins adrian grenier
13751,Akeelah and the Bee,eleven yearold akeelah andersons life easy father dead mom ignores brother runs local gangbangers shes smart environment threatens strangle aspirations responding threat schools principal akeelah participates spelling bee avoid detention many absences much surprise embarrassment wins principal asks seek coaching english professor named dr larabee prestigious regional bee possibility making way scripps national spelling bee looms akeelah could provide community someone rally around proud overcome insecurities distracting home life also must get past dr larabees demons field experienced privileged fellow spellers drama black people spelling spelling bee keke palmer laurence fishburne angela bassett
9490,Half Baked,three lovable party buds try bail friend jail guys mastered plan everything comes dangerously close going smoke comedy crime smoking company marijuana drug woman director dave chappelle tommy chong harland williams
14536,New in Town,lucy hill ambitious upandcoming executive living miami loves shoes loves cars loves climbing corporate ladder offered temporary assignment middle nowhere restructure manufacturing plant jumps opportunity knowing big promotion close hand begins straightforward assignment becomes lifechanging experience lucy discovers greater meaning life unexpectedly man dreams comedy minnesota small town economy plants vegetarian love rural setting labor manufacturing middle america rube ice fishing renée zellweger harry connick jr jk simmons
1359,American Psycho,wealthy new york investment banking executive hides alternate psychopathic ego coworkers friends escalates deeper illogical gratuitous fantasies thriller drama crime based novel wall street psychopath white collar harvard business school child divorce unreliable narrator woman director voice imitation christian bale willem dafoe jared leto
9962,The Good Girl,discount store clerk strikes affair stock boy considers incarnation holden caulfield drama comedy romance suicide sex jealousy dream blackmail lie nudity motel marriage faith drug extramarital affair store jennifer aniston jake gyllenhaal zooey deschanel
15049,Bon Cop Bad Cop,body executive hockey benoit brisset found billboard border quebec ontario jurisdiction crime shared two police forces detectives david bouchard montreal martin ward toronto assigned work together totally different styles attitudes languages action comedy crime canada police murder killer buddy cop patrick huard colm feore michel beaudry
22821,The Boondock Saints II: All Saints Day,skillfully framed unknown enemy murder priest wanted vigilante macmanus brothers murphy connor must come hiding sheep farm ireland fight justice boston action thriller crime boston sheep friendship sequel revenge ireland sean patrick flanery norman reedus billy connolly
42819,The City of Your Final Destination,yearold kansas university doctoral student omar razaghi wins grant write biography latin american writer jules gund omar must get three people close gundhis brother widow younger mistressso get authorization write biography written marisa_gabriella edited krystal frauendienst drama based novel uruguay nicholas blandullo sofia viruboff omar metwally
209263,Enough Said,eva divorced soontobe emptynester wondering next act meets marianne embodiment perfect self armed restored outlook middleaged single eva decides take chance new love interest albert sweet funny likeminded man things get complicated eva discovers albert fact dreaded exhusband marianne comedy drama romance masseuse thanksgiving party romance mother daughter relationship dating relationship divorce divorcee woman director massage therapist julia louisdreyfus catherine keener james gandolfini
37735,Easy A,little white lie losing virginity gets clean cut high school girl sees life paralleling hester prynnes scarlet letter currently studying school decides use rumor mill advance social financial standing comedy lie high school school teen movie rumor emma stone stanley tucci amanda bynes
59930,The Inkwell,inkwell yearold boy coming age marthas vineyard summer comedy drama romance larenz tate joe morton suzzanne douglas
10873,Shadow of the Vampire,director fw murnau john malkovich makes faustian pact vampire willem dafoe get star film nosferatu drama horror film director dracula nosferatu john malkovich willem dafoe udo kier
51588,Prom,prom every couple story two exactly alike big dance approaches nova prescott battle wills finds drawn guy gets way perfect prom fellow seniors mei tyler harbor secrets others face insecurity anticipation surrounds one high schools seminal events comedy single parent waitress fountain friendship high school prom music fan aimee teegarden thomas mcdonell nicholas braun
23570,The Pallbearer,aspiring architect tom thompson told mysterious ruth abernathy best friend bill taken life except tom never met bill neither incredulous friends tom foolishly agrees give eulogy bills funeral sets collision course ruth revealed bills oversexed mother julie demarco longtime crush tom hasnt seen since teens comedy romance independent film mistaken identity david schwimmer gwyneth paltrow michael rapaport
19489,Held Up,theyre vacation southwest rae finds man michael spent house money classic car dumps hitching ride vegas flight home kid promptly steals michaels car leaving zip amp sip convenience store three bumbling robbers promptly stage hold two take cash stranding third mysterious crate cops arrive robber takes store hostage incompetent cops bring swat team try bythebook rescue michael keep robber calm find whats crate aid negotiations get back rae stockholm syndrome asserts effect comedy jamie foxx nia long barry corbin
14629,Woman on Top,set intoxicating rhythms brazil woman top spicy sexy comedy magic food love music meet isabella sultry enchantress born special gift melting palates hearts men everywhere decides break free rocky marriage stifling kitchen husbands restaurant brazil spirits san francisco pursuit dreams real culinary career comedy drama romance woman director penélope cruz murilo benicio mark feuerstein
8293,Howards End,merchant ivorys adaptation em forsters classic novel starring emma thompson helena bonham carter anthony hopkins vanessa redgrave returns big screen beautiful new k restoration stunning location photography lavishly detailed sets elegant period costumes compelling saga follows interwoven fates misfortunes three families amid changing times edwardian england tells story two freespirited cosmopolitan sisters margaret emma thompson helen schlegel helena bonham carter collide world wealthy one sister benefiting acquaintance wilcoxes owners beloved country home howards end destroyed anthony hopkins conservative industrialist henry wilcox vanessa redgrave ailing wife ruth wilcox drama romance based novel sister sister relationship empowerment sister turn century edwardian england vanessa redgrave helena bonham carter emma thompson
291270,Anomalisa,man crippled mundanity life experiences something ordinary animation comedy drama romance sex depression existentialism david thewlis jennifer jason leigh tom noonan
44009,Another Year,mike leighs much praised tragicomical drama year content couple approaching retirement visited friends family less happy lives comedy drama jealousy cooking garden funeral season loneliness unrequited love red wine jim broadbent lesley manville ruth sheen
1958,8 Women,eight women gather celebrate christmas snowbound cottage find family patriarch dead knife back trapped house every woman becomes suspect motive secret comedy thriller music crime mystery upper class women father murder daughter maid father figure murder hunt catherine deneuve isabelle huppert emmanuelle béart
13154,Showdown in Little Tokyo,american japanese upbringing chris kenner police officer assigned little tokyo section los angeles kenner partnered johnny murata japaneseamerican isnt touch roots despite differences men excel martial arts utilize formidable skills go yoshida vicious yakuza drug dealer ties kenners past action thriller yakuza los angeles samurai sword dolph lundgren brandon lee caryhiroyuki tagawa
26618,Clay Pigeons,clay young man small town witnesses friend earl kill ongoing affair clay mans wife amanda feeling guilty clay resists widow presses continue sexual affairs clay inadvertently befriends serial killer named lester long murders widow attempt help fishing buddy comedy crime drama thriller small town fbi widow murder independent film serial killer joaquin phoenix vince vaughn janeane garofalo
43923,It's Kind of a Funny Story,clinically depressed teenager gets new start checks adult psychiatric ward comedy drama suicide depression independent film coming age teen movie teenager psychiatric ward woman director based young adult novel keir gilchrist emma roberts zach galifianakis
46138,Made in Dagenham,dramatization strike ford dagenham car plant female workers walked protest sexual discrimination comedy drama history machinist aftercreditsstinger duringcreditsstinger equal pay discrimination government minister sewing machine sally hawkins bob hoskins miranda richardson
45791,When Did You Last See Your Father?,story sons conflicting memories dying father drama father son relationship memory hospital confrontation family illness old girlfriend jim broadbent colin firth juliet stevenson
26306,Prefontaine,truelife story legendary track star steve prefontaine exciting sometimes controversial james dean track whose spirit captured heart nation cocky charismatic tough pre running rebel defied rules pushed limits smashed records drama romance oregon olympic games sport runner jared leto r lee ermey ed oneill
110683,The Wicked Lady,caroline wed sir ralph invites sister barbara bridesmaid barbara seduces ralph however becomes new lady despite new wealthy situation gets bored turns highway robbery thrills road meets famous highwayman continue team people begin suspecting identity risks death continues nefarious activities drama adventure highwayman faye dunaway john gielgud denholm elliott
26963,The Secret of Kells,adventure awaits year old brendan must fight vikings serpent god find crystal complete legendary book kells order finish brother aidens book brendan must overcome deepest fears secret quest take beyond abbey walls enchanted forest dangerous mythical creatures hide brendan succeed quest animation family fantasy barbarian underwater trapped sea monster woman director evan mcguire christen mooney brendan gleeson
198277,Begin Again,grettas celebrity boyfriend breaks longterm relationship leaving singer find success help record producer dan hiphop celebrity trouble gum gretta strives fulfil musical ambitions comedy music romance drama mark ruffalo keira knightley adam levine
7870,Down in the Valley,trip beach teenage girl named tobe meets charismatic stranger named harlan dresses like cowboy claims former ranch hand pair feel instant attraction begin relationship father lawman suspicious lover drama romance indian territory beach stetson san fernando valley strange person edward norton evan rachel wood david morse
13072,Brooklyn Rules,brooklyn mob world backdrop three lifelong friends struggle questions love loss loyalty drama action thriller alec baldwin paulo araujo daniel tay
153397,Restless,young woman finds mother worked spy british secret service world war ii run ever since tv movie romance drama spy war british secret service hayley atwell rufus sewell michelle dockery
30141,The Singing Detective,hospital bed writer suffering skin disease hallucinates musical numbers paranoid plots comedy music mystery crime robert downey jr robin wright mel gibson
17044,The Land Girls,world war ii organisation womens land army recruited women work british farms men war three land girls different social backgrounds quiet stella young hairdresser prue cambridge graduate ag become best friends spite different backgrounds drama romance war catherine mccormack rachel weisz anna friel
10288,Fido,timmy robinsons best friend whole wide world sixfoot tall rotting zombie named fido fido eats nextdoor neighbor mom dad hit roof timmy go ends earth keep fido part family boyandhisdog movie grown ups fido rip heart romance comedy drama horror vororte black humor satire dark comedy gore decapitation spoof zombie canuxploitation billy connolly carrieanne moss dylan baker
